,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
Ugyu45QSpg4OM2FrDzN4AaABAg,Tinstrings,1 month ago,1511034495283,Ugh. Taylor Swift seems like the poster child for the sensitive snowflake right wingers always accuse liberals of being. Say something about her she doesn't like? You get a letter from her lawyer and a diss track about you on her next album.,3,false,0,,,,,,,/Negative/Hate/,Negative,0.508,Hate,0.27
UgwhLKq1FLc8jmlbAxh4AaABAg,anon,1 month ago,1511034495287,"If you know you're history about pre ww2 and during ww2 you would know what ""look what you made me do"" could be read as.",0,false,0,,,,,,,/Positive/Fun/,Positive,0.37,Fun,0.257
Ugz9Fqv2XxkngxB1iwd4AaABAg,Pro White,1 month ago,1511034495290,Y'all are so dumb and ridiculous,12,false,0,,,,,,,/Positive/Love/,Positive,0.39,Love,0.233
Ugx7lzi3FZD5p-D8ANN4AaABAg,Phloid82,1 month ago,1511034495293,"I'm gonna let you finish, but this is all Kanye's fault.",5,false,0,,,,,,,/Negative/Worry/,Negative,0.384,Worry,0.22
UgxRZlJnRbiy1R3lOo14AaABAg,minombre esnada,1 month ago,1511034496400,She didn't say anything because she's one of them and doesn't want people pointing it out.,9,false,0,,,,,,,/Negative/Anger/,Negative,0.58,Anger,0.25
UgwPrzKlvyH3QwI3XYp4AaABAg,Daedalus Occidentalis,1 month ago,1511034496403,"If the media continues to publicly shame & defame Swift for her alleged ties with White Nationalism, she will eventually be pushed further and further towards actually adopting the ideology. Hopefully these mainstream outlets are dumb enough to keep slandering her, and soon we will all witness the Wrath of the Awakened Saxon that is Taylor Swift.",6,true,3,,,,,,,/Positive/Fun/,Positive,0.392,Fun,0.225
,,,,,,,,UgwPrzKlvyH3QwI3XYp4AaABAg.8Zxg-rbY88s8ZxhzIcDxOx,Rk20,1 month ago,1511034497040,Daedalus Occidentalis we might witness The Rude Awakening if she continues ripping off and cashing in on other artists,3,/Neutral/Surprise/,Neutral,0.458,Surprise,0.537
,,,,,,,,UgwPrzKlvyH3QwI3XYp4AaABAg.8Zxg-rbY88s8ZxjqCR8yDE,Daedalus Occidentalis,1 month ago,1511034497042,"Her music isn't something I actively listen to and pop-culture is something I bother myself with, so I have no idea what you are referring to.",1,/Neutral/Surprise/,Neutral,0.412,Surprise,0.581
,,,,,,,,UgwPrzKlvyH3QwI3XYp4AaABAg.8Zxg-rbY88s8Zxn5FyWNc4,minombre esnada,1 month ago,1511034497044,"Shut up. Swift is an obnoxious jackass.  I wish she would just go away for real. And if she's so easily manipulated, then she around agreed with the domestic terrorists on the right.",3,/Negative/Worry/,Negative,0.38,Worry,0.247
Ugy4PqirhUxO9bOoCtR4AaABAg,Sacha Sol,1 month ago,1511034496407,What? Swift suffers far-fetched accusations of being a nazi and she's to blame somehow?,15,true,1,,,,,,,/Negative/Worry/,Negative,0.381,Worry,0.256
,,,,,,,,Ugy4PqirhUxO9bOoCtR4AaABAg.8ZxdkiKh2kY8_1D3yTOHEo,Anthony West,1 month ago,1511034496878,Sacha Sol SHE IS VERY VOCAL  ON OTHER THINGS SO LET HER OPEN HER MOUTH,0,/Negative/Worry/,Negative,0.381,Worry,0.269
UgzRB36vChaWSnkkX854AaABAg,Andrew Johnson,1 month ago,1511034496411,"You can hear the trembling in the voice of the idiot with the stranger things shirt at the beginning of the video, like this is some sort emotionally scarring controversy for her. And then they proceed directly to their favorite hallmark, bashing the rich. TYT gets more pathetic by the day",6,true,2,,,,,,,/Positive/Love/,Positive,0.425,Love,0.233
,,,,,,,,UgzRB36vChaWSnkkX854AaABAg.8Zxd1MRQNtO8ZxdDsHs-1E,jagfruit 1,1 month ago,1511034496902,I didn't hear that at all.,4,/Negative/Anger/,Negative,0.567,Anger,0.239
,,,,,,,,UgzRB36vChaWSnkkX854AaABAg.8Zxd1MRQNtO8ZxhbWv-zth,Rk20,1 month ago,1511034496904,Nah me neither,3,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.391,Empty tweets / Garbage / No sentiments,0.668
UgxFLRh6lS1V7AWRBrF4AaABAg,Marco Rodriguez - De La Rosa,1 month ago,1511034496415,"Look, music is art. An artist can't tell their listeners what a song isn't about. Its all based on interpretation. You might hear a happy song, the next guy could hear a sad song. The point is an artist can't tell you how to interpret their music. They can say what they think the song is about. That's it. The artist has no right to tell their listeners how to interpret a song, no matter what the interpretation is. Otherwise they shouldn't call themselves artist",2,true,1,,,,,,,/Negative/Worry/,Negative,0.588,Worry,0.235
,,,,,,,,UgxFLRh6lS1V7AWRBrF4AaABAg.8ZxcIEHbs1c8_0WxPDK_Bp,Mia Honeyrose,1 month ago,1511034496873,"Marco Rodriguez - De La Rosa, not all art is open to interpretation, although the best art is open to interpretation.  Sometimes the artist has every intention to make a certain statement, and therefore the message behind the art is what it is, and not meant to be mistaken for something else.  In that particular case, the artist would have every right to tell the audience what their art meant.",0,/Negative/Worry/,Negative,0.499,Worry,0.232
UgxOTjxe08pLdYrUYPV4AaABAg,Tally Jenkins,1 month ago,1511034496438,this is the dumbest shit I have ever heard,10,true,4,,,,,,,/Negative/Hate/,Negative,0.614,Hate,0.247
,,,,,,,,UgxOTjxe08pLdYrUYPV4AaABAg.8Zxbri4Ochj8ZygQ1Ky2ij,saquille Ahem,1 month ago,1511034496982,Tally Jenkins hello my niggah sista.,0,/Neutral/Surprise/,Neutral,0.549,Surprise,0.841
,,,,,,,,UgxOTjxe08pLdYrUYPV4AaABAg.8Zxbri4Ochj8Zzrs7K8c5J,Tally Jenkins,1 month ago,1511034496984,saquille Ahem stfu,2,/Neutral/Surprise/,Neutral,0.427,Surprise,0.528
,,,,,,,,UgxOTjxe08pLdYrUYPV4AaABAg.8Zxbri4Ochj8_0tYClNWru,James surrey,1 month ago,1511034496986,That's what i thought when i came across this channel,2,/Neutral/Surprise/,Neutral,0.491,Surprise,0.831
,,,,,,,,UgxOTjxe08pLdYrUYPV4AaABAg.8Zxbri4Ochj8_1aARS9gEp,Svensk Katt,1 month ago,1511034496987,Tally Jenkins The Young Turks are dumb retards.,1,/Neutral/Surprise/,Neutral,0.502,Surprise,0.618
UgzvZ1ANJKAHFsPjsGN4AaABAg,CIprian Chira,1 month ago,1511034496442,More left wing madness.,9,false,0,,,,,,,/Negative/Sadness/,Negative,0.466,Sadness,0.256
UgwyOEyQwmmxGMKiPyV4AaABAg,Mahim Chakma,1 month ago,1511034496445,this channel loves to shame Taylor because she is successful and white. u people a sick(side note: I am not white nor black; just asian).,5,true,3,,,,,,,/Positive/Love/,Positive,0.402,Love,0.329
,,,,,,,,UgwyOEyQwmmxGMKiPyV4AaABAg.8ZxXe3NJsOu8ZxdSPb84Ws,bloodsoldierZ,1 month ago,1511034496886,"+Mahim Chakma     Ironically, Taylor SHOULD be shamed for trying to silence free speech. She doesn't like the fact that a white supremacist was enamored by her. hahaha",3,/Positive/Enthusiasm/,Positive,0.436,Enthusiasm,0.244
,,,,,,,,UgwyOEyQwmmxGMKiPyV4AaABAg.8ZxXe3NJsOu8ZyMV24jvII,Neil Hood,1 month ago,1511034496888,just cuz u say u Asian doesn't make us believe u,0,/Negative/Hate/,Negative,0.498,Hate,0.257
,,,,,,,,UgwyOEyQwmmxGMKiPyV4AaABAg.8ZxXe3NJsOu8_1DrLEhKBS,Anthony West,1 month ago,1511034496891,"Mahim Chakma SHE  NEEDS TO OPEN HER MOUTH AND SPEAK,  RIGHT NOW  THE ONLY THING SHE  DOES IS SING AND SUCK  DICK",0,/Negative/Hate/,Negative,0.608,Hate,0.281
UgywJy_mF9Va17WuIGR4AaABAg,Eebie Pryor,1 month ago,1511034496450,"I'm admittedly confused. I agree with you guys that TS should speak out her damn self however, isn't slander something that actually is against the law..? No longer free speech?",2,false,0,,,,,,,/Negative/Worry/,Negative,0.526,Worry,0.223
UgzyX-xD48sX2AuJewV4AaABAg,Locrian08,1 month ago,1511034496453,"Why do we (the left) bend over backwards to be ""fair"" to our enemies?

If someone is attacking your enemy you STFU and let it happen.  You don't critique them on style.  

The only reason to come to your enemies' defense is if it seems very likely that your actions will help some of them see the light and come over to your side. No one thinks that's going to happen with the Alt Right.",5,true,5,,,,,,,/Negative/Worry/,Negative,0.515,Worry,0.252
,,,,,,,,UgzyX-xD48sX2AuJewV4AaABAg.8ZxOp9Whno48ZxP_l4DXJm,MsTheBorislav,1 month ago,1511034496962,"Wow, why do you view people as your '''enemy''.Get to know people, they are nice. Just because they differ from you in opinion doesnt make them an enemy you have to crush. Relax, jesus !",3,/Positive/Relief/,Positive,0.427,Relief,0.337
,,,,,,,,UgzyX-xD48sX2AuJewV4AaABAg.8ZxOp9Whno48ZxPfljqtod,Nolan Belleville,1 month ago,1511034496964,Locrian08 'enemies' lol. Well that saids everything you need to know about you,2,/Positive/Relief/,Positive,0.396,Relief,0.274
,,,,,,,,UgzyX-xD48sX2AuJewV4AaABAg.8ZxOp9Whno48ZxRGgm_y0I,The Condesce,1 month ago,1511034496966,"You can't destory your enemy by becoming like them, the democrats tried that in 2016, look what happened, we lost over 1000 seats coast to coast and are only now starting to get them back.",4,/Negative/Worry/,Negative,0.584,Worry,0.277
,,,,,,,,UgzyX-xD48sX2AuJewV4AaABAg.8ZxOp9Whno48ZxRI-g0hn8,Locrian08,1 month ago,1511034496968,"Yes, the Neo-Nazi Skinheads who infested the West Coast in the late 80s and early 90s were just nice people with different opinions.  I lost a close relative due to insufficient access to healthcare.  But the people who support the policies that created those conditions are just nice ppl with different opinions. I could go on.  Yes, even to use the term political adversary is too harsh, let alone enemy.

I get that you guys live in some kind of bubble and that there are many things one shouldn't be vulgar enough to say in polite society.",3,/Negative/Sadness/,Negative,0.486,Sadness,0.234
,,,,,,,,UgzyX-xD48sX2AuJewV4AaABAg.8ZxOp9Whno48ZxV6APlA7R,Fin Zen,1 month ago,1511034496971,+Locrian08 - You said that brilliantly.  Totally agree.,1,/Neutral/Surprise/,Neutral,0.495,Surprise,0.757
Ugwp_hnH9Zax7KxLS814AaABAg,Tal Moore,1 month ago,1511034496456,"The Nazi's love Taylor Swift because she's the ""master"" race's wetdream. Tall, beautiful, blonde, blue-eyed. If Nazi eugenicists were to create their idea of the ""perfect"" woman in a lab, she would look like Taylor Swift.",6,true,2,,,,,,,/Positive/Love/,Positive,0.508,Love,0.341
,,,,,,,,Ugwp_hnH9Zax7KxLS814AaABAg.8ZxO9dUiqzy8ZxWPz70-Gw,ВалькірыяXбледны,1 month ago,1511034496927,"Tal Moore you seem to have a problem, I'm sorry Taylor Swift is more beautiful than you",0,/Positive/Love/,Positive,0.407,Love,0.287
,,,,,,,,Ugwp_hnH9Zax7KxLS814AaABAg.8ZxO9dUiqzy8ZxWXPDirWI,Tal Moore,1 month ago,1511034496930,"Yeah, Taylor Swift is more beautiful than me. I never said she wasn't.",6,/Negative/Sadness/,Negative,0.349,Sadness,0.262
UgwyCt9dNgGF5k1IEJZ4AaABAg,mediacesspool,1 month ago,1511034496460,So.....  We got nazis listening to Taylor Swift?  What kind of pussies are these alt-right cucks?,8,true,2,,,,,,,/Positive/Fun/,Positive,0.384,Fun,0.264
,,,,,,,,UgwyCt9dNgGF5k1IEJZ4AaABAg.8ZxKbhrQKNV8_--X8b1Ewe,Katrina L,1 month ago,1511034496866,"The next empire, will rise to the tunes of Taylor Swift! lmao",0,/Positive/Fun/,Positive,0.566,Fun,0.273
,,,,,,,,UgwyCt9dNgGF5k1IEJZ4AaABAg.8ZxKbhrQKNV8_1OAz7aigK,Wim Adrian K,1 month ago,1511034496868,"Ofc we listen to Taylor Swift. She has one of the best voices of this era, and she is aryan.",0,/Positive/Love/,Positive,0.565,Love,0.298
UgxYJhFnJJ5k1jhm-s14AaABAg,ВалькірыяXбледны,1 month ago,1511034496464,"oh really, a more powerful person can't shun a less powerful person because ""freedom of speech"". But when someone else with the opposite opinion on the Internet uses this freedom, they face consequences. oh man, do I hate those pathetic libtards at the young Turks.",6,true,6,,,,,,,/Negative/Hate/,Negative,0.684,Hate,0.273
,,,,,,,,UgxYJhFnJJ5k1jhm-s14AaABAg.8ZxHrfKLaF78ZxRQfmCQu7,The Condesce,1 month ago,1511034497006,"awww, it's another russian troll.",3,/Negative/Hate/,Negative,0.541,Hate,0.238
,,,,,,,,UgxYJhFnJJ5k1jhm-s14AaABAg.8ZxHrfKLaF78ZxdtSzDyvC,bloodsoldierZ,1 month ago,1511034497008,The Russians need to step it up.,1,/Neutral/Surprise/,Neutral,0.402,Surprise,0.607
,,,,,,,,UgxYJhFnJJ5k1jhm-s14AaABAg.8ZxHrfKLaF78ZyKw8-Q7Nb,Babe White,1 month ago,1511034497010,Way too obvious,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.388,Empty tweets / Garbage / No sentiments,0.57
,,,,,,,,UgxYJhFnJJ5k1jhm-s14AaABAg.8ZxHrfKLaF78ZybTfV9ZOi,rewer,1 month ago,1511034497012,"ВалькірыяXбледны, actually the young turks were defending their enemy. The young turks are the enemy of alt-right. But they think taylor shouldn’t send lawyer letter to an alt-right blogger. They said taylor could have just announce she disagree with that blogger.",0,/Neutral/Surprise/,Neutral,0.468,Surprise,0.91
,,,,,,,,UgxYJhFnJJ5k1jhm-s14AaABAg.8ZxHrfKLaF78ZygU218UgQ,saquille Ahem,1 month ago,1511034497014,ВалькірыяXбледны hello,0,/Neutral/Surprise/,Neutral,0.767,Surprise,0.692
,,,,,,,,UgxYJhFnJJ5k1jhm-s14AaABAg.8ZxHrfKLaF78_2YTPMINPt,Adur Pandya,1 month ago,1511034497016,"Putin should fire you. Your name, dumbass.",0,/Positive/Enthusiasm/,Positive,0.399,Enthusiasm,0.335
UgwEs9UaAdiEFjk5Jr14AaABAg,The 43rd Firedemon,1 month ago,1511034496468,Rock and video games make you satanic too by this fallacy of collision,4,false,0,,,,,,,/Positive/Happiness/,Positive,0.395,Happiness,0.281
UgyjoealxQNtfaZBT4F4AaABAg,Jozeray Malik,1 month ago,1511034496471,That curly hair anchor is so hot omg,5,false,0,,,,,,,/Negative/Worry/,Negative,0.384,Worry,0.235
UgyFDogca2C4ggxfNyx4AaABAg,KittySnicker,1 month ago,1511034496474,"Defamation isn’t protected by the First Amendment. Also, Taylor Swift’s lawyer is not a state actor so can’t possibly violate the First Amendment.",3,false,0,,,,,,,/Positive/Enthusiasm/,Positive,0.4,Enthusiasm,0.239
UgzAfttBsumBQtmpWIp4AaABAg,Ashley Thomas,1 month ago,1511034496477,Grace is Awesome. She needs more hosting time. I would love it if she replaced all Hannahs hosting,7,true,3,,,,,,,/Positive/Love/,Positive,0.624,Love,0.314
,,,,,,,,UgzAfttBsumBQtmpWIp4AaABAg.8Zweze2fTTn8ZwjxNNdX3v,Kasper Kaae,1 month ago,1511034496946,agreed hannah should only do pop trigger no news hosting,0,/Negative/Hate/,Negative,0.418,Hate,0.227
,,,,,,,,UgzAfttBsumBQtmpWIp4AaABAg.8Zweze2fTTn8ZxNID0LSBn,Dead-Owl 911,1 month ago,1511034496948,Kasper Kaae they should bring back the fashion channel and stick Hassan and Hannah on there away from any stories they could hurt!,2,/Negative/Sadness/,Negative,0.528,Sadness,0.262
,,,,,,,,UgzAfttBsumBQtmpWIp4AaABAg.8Zweze2fTTn8Zxe2X96c-i,bloodsoldierZ,1 month ago,1511034496950,Grace is lame along with Hannah and Hassan.,0,/Negative/Worry/,Negative,0.381,Worry,0.224
Ugxv7v7CmhwKyxekh3B4AaABAg,TRUMP WON GET OVER IT,1 month ago,1511034496481,"F*CK the A sshole C ommunist L oser U nion, they hate freedom",5,true,4,,,,,,,/Negative/Hate/,Negative,0.701,Hate,0.582
,,,,,,,,Ugxv7v7CmhwKyxekh3B4AaABAg.8ZwcwxIjHZS8ZxWZBg_XXf,Fin Zen,1 month ago,1511034497026,"+Trump won blah blah blahhhhhh - S hut T he F uck U p and E at a 
B ag O f D icks",2,/Neutral/Surprise/,Neutral,0.454,Surprise,0.524
,,,,,,,,Ugxv7v7CmhwKyxekh3B4AaABAg.8ZwcwxIjHZS8ZxeBxwQkEY,bloodsoldierZ,1 month ago,1511034497028,They defended the Nazi cuck's right to free speech.,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.413,Empty tweets / Garbage / No sentiments,0.531
,,,,,,,,Ugxv7v7CmhwKyxekh3B4AaABAg.8ZwcwxIjHZS8Zxfh4O8NGL,Philotical,1 month ago,1511034497030,Trump will get impeached - get over it!,2,/Negative/Hate/,Negative,0.385,Hate,0.247
,,,,,,,,Ugxv7v7CmhwKyxekh3B4AaABAg.8ZwcwxIjHZS8_0tiESvu_j,James surrey,1 month ago,1511034497032,Please write new jokes.,0,/Negative/Worry/,Negative,0.389,Worry,0.237
UgxJiiyYjJKJMx7cCT94AaABAg,Marc Nix,1 month ago,1511034496485,"If celebrities had to answer to every media troll on the internet, they'd literally be online 24 hours a day writing responses.",11,false,0,,,,,,,/Negative/Worry/,Negative,0.582,Worry,0.23
UgyUG-VPGg4U1W9cYrJ4AaABAg,Taylor Lee,1 month ago,1511034496488,"Absolutely no one on the alt-right said anything about Taylor's music.  Racist left Twitter has been trying to tear her down for a long time, and make up fake stories because being successful and white in 2017 is offensive to people.",7,true,2,,,,,,,/Negative/Worry/,Negative,0.479,Worry,0.238
,,,,,,,,UgyUG-VPGg4U1W9cYrJ4AaABAg.8ZwX2hdI6Y28Zxpj93oMyv,IgnoranceIsBliss,1 month ago,1511034496936,"""Absolutely no one on the alt-right said anything about Taylor's music. Racist left Twitter has been trying to tear her down for a long time, and make up fake stories because being successful and because (she's) white in 2017 is offensive to people.""  There.  Fixed that for you.",0,/Negative/Worry/,Negative,0.499,Worry,0.245
,,,,,,,,UgyUG-VPGg4U1W9cYrJ4AaABAg.8ZwX2hdI6Y28Zy3DqUxfWM,Colleen Dedert,1 month ago,1511034496938,"Taylor threatening to sue the small blogger is the news story, bruh.  Try and keep up.",0,/Negative/Sadness/,Negative,0.448,Sadness,0.221
UgyG77Y3oUW0ZxVdTeR4AaABAg,averagehero1,1 month ago,1511034497861,"this is a dumb story man, some racist blogger isn't news. Fishing for clicks.",4,false,0,,,,,,,/Negative/Anger/,Negative,0.625,Anger,0.209
Ugx8EVC9Vi0xJxfXwyZ4AaABAg,RawVegan PeacefulGoddess,1 month ago,1511034497864,I thought i click on the young turks but this sound to much like the alex jones show.,4,false,0,,,,,,,/Positive/Fun/,Positive,0.367,Fun,0.244
UgwGZHOOMsZAHzuINLV4AaABAg,Roland Taylor,1 month ago,1511034497867,"Yeah.

But are we going to just ignore the fact that Netflix is a rather closed platform and therefore if you're not the US it's largely useless, so all these ""great"" shows and now documentaries and movies are only available to a small (relative to the rest of the world) demographic unless you pirate the stuff?

Oh wait, we're talking about the alt-right's love affair with Taylor Swift and not ""Stranger Things"" on Simone's shirt? Sorry I thought we were actually here for something potentially meaningful/interesting.",3,true,1,,,,,,,/Negative/Worry/,Negative,0.404,Worry,0.241
,,,,,,,,UgwGZHOOMsZAHzuINLV4AaABAg.8ZwCNQckKLk8ZwQFxjyB1Y,Shadowtechnik,1 month ago,1511034498257,Roland Taylor Nobody Cares what you think,0,/Neutral/Surprise/,Neutral,0.36,Surprise,0.729
UgyfFLvMM92IQ2tFm1B4AaABAg,cubsfan2929,1 month ago,1511034497871,Lol how does anyone take the young turds seriously?,13,false,0,,,,,,,/Negative/Worry/,Negative,0.376,Worry,0.276
UgwMiMlqvrK-dmwwZmh4AaABAg,Voodoo Chili,1 month ago,1511034497874,I can't tell if this is maniacal manipulation or just lazy reporting. Either way it's trash.,6,false,0,,,,,,,/Negative/Worry/,Negative,0.574,Worry,0.252
